timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
841660000,841580000,0.0005427555,0.0046783173,0.00695976,8389271,0,0.3371382,0.3222561,0.011399505,0.020952746,0.011049528,0.007991196,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
841860000,841780000,0.00065421296,0.019209966,0.02772741,8389271,0,0.33707386,0.32861993,0.005063565,0.052022558,0.009961722,0.00073873525,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
842060000,841980000,0.0010130756,0.024638133,0.03725398,8389271,0,0.33720434,0.3358573,0.00077199744,0.058070477,0.009740873,0.001608306,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
842260000,842180000,0.0019488087,0.028239429,0.040334113,8389271,0,0.3374189,0.34262612,0.009779615,0.0728349,0.0101946695,0.0004155874,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
842460000,842380000,0.0019377596,0.030414006,0.044314507,8389271,0,0.33764777,0.347249,0.013901018,0.07958588,0.009436965,0.005224982,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
842660000,842580000,0.00019150252,0.011891161,0.0200378,8389271,0,0.36075234,0.36233583,0.0047044866,0.07958588,0.009436965,0.0010737566,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
842860000,842780000,0.0023171802,0.023547977,0.03666445,8389351,0,0.35832614,0.3673535,0.011613027,0.094157934,0.0064670676,0.0021472932,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
843060000,842980000,0.002436693,0.028964285,0.046939097,8389351,0,0.35633135,0.36996242,0.03644946,0.09788717,0.006859252,0.002710452,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
843260000,843180000,0.002035933,0.029652607,0.05253005,8389351,0,0.35462505,0.37430787,0.013408681,0.09130469,0.0067821397,0.0040447186,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
843460000,843380000,0.0016358205,0.025608106,0.04730563,8389351,0,0.35311726,0.37621105,0.014246072,0.08468036,0.005473359,0.0056375843,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
843660000,843580000,0.0013765754,0.021636259,0.038790554,8389351,0,0.35174695,0.38000783,0.013923206,0.08049353,0.005846488,0.010787075,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
