timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1743177473893379,1743177473893379,0.51439303,2.9856337e-06,0.3952541,1.0010262,0.017340628,1.0,1
1743177473989379,1743177473989379,0.51414853,2.9592495e-06,0.3392334,1.0010122,0.01277366,1.0,1
1743177474093379,1743177474093379,0.51398736,2.931429e-06,0.13900805,1.0010076,0.0021448655,1.0,1
1743177474189379,1743177474189379,0.51392007,2.9059906e-06,0.0041436553,1.0010128,1.9058341e-06,1.0,1
1743177474285379,1743177474285379,0.5138778,2.880652e-06,0.0014696419,1.0010228,2.3973783e-07,1.0,1
1743177474389379,1743177474389379,0.51378286,2.8534744e-06,0.21918136,1.0010147,0.0053324187,1.0,1
1743177474485379,1743177474485379,0.5136111,2.8289817e-06,0.3177954,1.00101,0.011210225,1.0,1
1743177474589379,1743177474589379,0.5133091,2.8034235e-06,0.5246316,1.0009787,0.030552136,1.0,1
1743177474685379,1743177474685379,0.5128782,2.7812325e-06,0.8010951,1.0009457,0.071238555,1.0,1
1743177474789379,1743177474789379,0.5121992,2.7597523e-06,1.1775029,1.0008568,0.15392514,1.0,1
1743177474885379,1743177474885379,0.5115298,2.7424e-06,1.1047425,1.0008118,0.13549623,1.0,1
1743177474989379,1743177474989379,0.51089984,2.7249873e-06,0.8965428,1.000785,0.089239836,1.0,1
1743177475093379,1743177475093379,0.51046634,2.7078997e-06,0.59139633,1.0007899,0.0388304,1.0,1
1743177475189379,1743177475189379,0.5102051,2.6922069e-06,0.3359577,1.0007967,0.01253086,1.0,1
1743177475285379,1743177475285379,0.5100821,2.675948e-06,0.14675796,1.0008341,0.0023911053,1.0,1
1743177475389379,1743177475389379,0.5099845,2.657264e-06,0.17662701,1.000865,0.0034633488,1.0,1
1743177475493379,1743177475493379,0.5097922,2.6377634e-06,0.40555128,1.0008887,0.018258423,1.0,1
1743177475589379,1743177475589379,0.5095143,2.6195316e-06,0.5249833,1.0008956,0.030595647,1.0,1
1743177475693379,1743177475693379,0.509162,2.5999984e-06,0.577889,1.0008916,0.03707314,1.0,1
1743177475789379,1743177475789379,0.5088545,2.5823322e-06,0.4819371,1.000886,0.025784198,1.0,1
1743177475885379,1743177475885379,0.5086171,2.5649779e-06,0.34385943,1.0008812,0.013126135,1.0,1
1743177475989379,1743177475989379,0.5084243,2.5465365e-06,0.20081608,1.0008847,0.004476828,1.0,1
1743177476093379,1743177476093379,0.50831664,2.5278148e-06,0.15520158,1.0009019,0.0026739805,1.0,1
1743177476189379,1743177476189379,0.50822,2.5106071e-06,0.1641607,1.0008962,0.0029916228,1.0,1
1743177476293379,1743177476293379,0.50811464,2.4923352e-06,0.17113085,1.0008913,0.0032510762,1.0,1
1743177476389379,1743177476389379,0.5079726,2.4758351e-06,0.26924604,1.0008836,0.008047716,1.0,1
1743177476493379,1743177476493379,0.5078069,2.458427e-06,0.29021063,1.0008749,0.009349844,1.0,1
1743177476589379,1743177476589379,0.50765294,2.442813e-06,0.24439293,1.0008644,0.0066307024,1.0,1
1743177476693379,1743177476693379,0.50750434,2.4263463e-06,0.23526314,1.0008612,0.006144569,1.0,1
1743177476789379,1743177476789379,0.5073988,2.4113244e-06,0.1307061,1.0008603,0.0018965999,1.0,1
1743177476893379,1743177476893379,0.5073076,2.3951948e-06,0.098550305,1.0008644,0.0010781973,1.0,1
1743177476989379,1743177476989379,0.50723916,2.3804264e-06,0.15167578,1.0008608,0.0025539726,1.0,1
1743177477085379,1743177477085379,0.50715697,2.3659695e-06,0.1816649,1.000855,0.0036637716,1.0,1
1743177477189379,1743177477189379,0.50708294,2.3505838e-06,0.13060239,1.000853,0.0018936055,1.0,1
1743177477293379,1743177477293379,0.5069969,2.335451e-06,0.13115278,1.0008495,0.0019096057,1.0,1
1743177477389379,1743177477389379,0.5069388,2.3216994e-06,0.09486849,1.0008483,0.0009991557,1.0,1
1743177477493379,1743177477493379,0.5068911,2.3069686e-06,0.10963198,1.0008485,0.0013343311,1.0,1
1743177477589379,1743177477589379,0.5068445,2.293538e-06,0.08380306,1.000847,0.0007796677,1.0,1
1743177477693379,1743177477693379,0.50679755,2.279193e-06,0.12101363,1.0008442,0.0016257718,1.0,1
1743177477789379,1743177477789379,0.5067534,2.26615e-06,0.086180165,1.0008429,0.0008245295,1.0,1
1743177477893379,1743177477893379,0.5067351,2.2521858e-06,0.03542169,1.0008435,0.0001392932,1.0,1
1743177477989379,1743177477989379,0.50670314,2.2394845e-06,0.08142661,1.0008388,0.0007360818,1.0,1
1743177478093379,1743177478093379,0.5066776,2.2259733e-06,0.021655414,1.0008365,5.206278e-05,1.0,1
1743177478189379,1743177478189379,0.50666314,2.2136796e-06,0.00416133,1.0008341,1.9224703e-06,1.0,1
1743177478293379,1743177478293379,0.5066676,2.2005945e-06,0.034159653,1.0008314,0.00012954584,1.0,1
1743177478389379,1743177478389379,0.50667113,2.1886838e-06,0.021944836,1.0008298,5.346406e-05,1.0,1
1743177478493379,1743177478493379,0.5066781,2.1759897e-06,-0.010340694,1.0008262,1.1871299e-05,1.0,1
1743177478589379,1743177478589379,0.506685,2.164522e-06,-0.02085179,1.0008214,4.827115e-05,1.0,1
1743177478693379,1743177478693379,0.5067047,2.1523024e-06,-0.029209815,1.0008188,9.472391e-05,1.0,1
1743177478789379,1743177478789379,0.5067222,2.141211e-06,-0.06660545,1.000815,0.0004925192,1.0,1
1743177478893379,1743177478893379,0.5067401,2.1294663e-06,-0.048370503,1.0008098,0.00025975695,1.0,1
1743177478989379,1743177478989379,0.50677174,2.118806e-06,-0.047760233,1.0008085,0.00025324413,1.0,1
1743177479085379,1743177479085379,0.50680363,2.1082767e-06,-0.048733167,1.0008062,0.00026366764,1.0,1
1743177479189379,1743177479189379,0.50683576,2.0970933e-06,-0.107691295,1.0008014,0.0012875699,1.0,1
1743177479293379,1743177479293379,0.5068659,2.0861698e-06,-0.11124435,1.0007956,0.0013739408,1.0,1
1743177479389379,1743177479389379,0.50690657,2.0762845e-06,-0.054944754,1.0007938,0.00033517016,1.0,1
1743177479493379,1743177479493379,0.50695336,2.0657442e-06,-0.09054384,1.0007908,0.0009101899,1.0,1
1743177479589379,1743177479589379,0.50700337,2.0561852e-06,-0.064629756,1.0007879,0.00046374637,1.0,1
1743177479693379,1743177479693379,0.50704694,2.04603e-06,-0.10849312,1.000783,0.0013068387,1.0,1
1743177479789379,1743177479789379,0.5070962,2.036843e-06,-0.053476613,1.0007801,0.00031750213,1.0,1
1743177479893379,1743177479893379,0.50714815,2.027078e-06,-0.09430772,1.000776,0.0009874499,1.0,1
1743177479989379,1743177479989379,0.5071952,2.0182474e-06,-0.11501658,1.0007722,0.0014687339,1.0,1
1743177480093379,1743177480093379,0.5072541,2.0088708e-06,-0.13866884,1.0007684,0.00213492,1.0,1
1743177480189379,1743177480189379,0.5073114,2.0003647e-06,-0.14426525,1.0007669,0.002310724,1.0,1
1743177480293379,1743177480293379,0.50736576,1.991295e-06,-0.10422504,1.0007632,0.0012060639,1.0,1
1743177480389379,1743177480389379,0.5074225,1.9830964e-06,-0.11260272,1.0007601,0.0014077491,1.0,1
1743177480493379,1743177480493379,0.50747746,1.9743845e-06,-0.112807155,1.0007561,0.001412871,1.0,1
1743177480589379,1743177480589379,0.50753164,1.966503e-06,-0.14907563,1.0007528,0.0024674253,1.0,1
1743177480685379,1743177480685379,0.5075938,1.9587528e-06,-0.14713363,1.0007503,0.0024035638,1.0,1
1743177480789379,1743177480789379,0.50764847,1.9505173e-06,-0.055333555,1.0007465,0.00033994648,1.0,1
1743177480885379,1743177480885379,0.5076943,1.9430963e-06,-0.10901806,1.0007422,0.0013195692,1.0,1
1743177480989379,1743177480989379,0.5077631,1.9351987e-06,-0.11495955,1.0007402,0.001467325,1.0,1
1743177481085379,1743177481085379,0.50781184,1.9280408e-06,-0.117595665,1.0007365,0.001535396,1.0,1
1743177481189379,1743177481189379,0.5078392,1.9204774e-06,-0.029108629,1.0007304,9.407709e-05,1.0,1
1743177481293379,1743177481293379,0.5078505,1.9131628e-06,-0.05040451,1.0007229,0.0002820866,1.0,1
1743177481389379,1743177481389379,0.5078671,1.9066154e-06,-0.08846818,1.0007178,0.00086900056,1.0,1
1743177481493379,1743177481493379,0.5078851,1.8996238e-06,0.021783933,1.0007186,5.268877e-05,1.0,1
1743177481589379,1743177481589379,0.5078467,1.8932714e-06,0.21578637,1.000712,0.005170069,1.0,1
1743177481693379,1743177481693379,0.5076918,1.8870213e-06,0.35997772,1.000677,0.0143884765,1.0,1
1743177481789379,1743177481789379,0.5075598,1.8818957e-06,0.19487093,1.0006626,0.004216615,1.0,1
1743177481893379,1743177481893379,0.5075009,1.8764083e-06,0.05250618,1.0006709,0.00030611668,1.0,1
1743177481989379,1743177481989379,0.50751716,1.8711141e-06,-0.098739594,1.000684,0.0010825382,1.0,1
1743177482093379,1743177482093379,0.50758487,1.8651272e-06,-0.12913729,1.0006956,0.00185165,1.0,1
1743177482189379,1743177482189379,0.5076364,1.859462e-06,-0.104708806,1.0006992,0.0012173638,1.0,1
1743177482293379,1743177482293379,0.5076474,1.8533906e-06,0.015618764,1.0006957,2.7086242e-05,1.0,1
1743177482389379,1743177482389379,0.507621,1.8479492e-06,0.14131518,1.000689,0.002217359,1.0,1
1743177482493379,1743177482493379,0.50753725,1.8425545e-06,0.1995797,1.0006627,0.004422853,1.0,1
1743177482589379,1743177482589379,0.50745857,1.8380123e-06,0.21648535,1.0006522,0.005203929,1.0,1
1743177482685379,1743177482685379,0.5073855,1.8336191e-06,0.13197932,1.0006536,0.0019341292,1.0,1
1743177482789379,1743177482789379,0.5073024,1.8288946e-06,0.22877848,1.0006502,0.005811732,1.0,1
