timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
244342627,244241519,-1.4897102,0.0010665227,-1.4884207,-1.4897143,-1.490634,-2.803934,-1.4843402,-0.20464993,-0.20535946,-0.20586777,0.21567464,-0.20239663,0.049655914,0.049411774,0.04924965,2.9264574,0.05044365,0.10967814,0.74919844,0.14105716,8.681492e-06,5.7574907e-05,1
245336887,245235628,-1.3329934,0.0011048928,-1.3317792,-1.3329992,-1.3338673,-2.589364,-1.3279374,0.030888557,0.031013966,0.031096458,-0.65253544,0.030485153,0.10798836,0.10843086,0.108760834,-0.72171974,0.1065712,0.11033842,0.74916357,0.14043136,7.569738e-06,5.9035687e-05,1
246341052,246239677,-1.1442403,0.0009796191,-1.1432343,-1.144245,-1.1449661,-2.2365396,-1.1400571,0.09716797,0.09881163,0.09997606,0.45107508,0.091959,0.019907951,0.020439148,0.020835876,-2.2167702,0.018179893,0.11092242,0.74912804,0.13988155,7.5629564e-06,6.0312086e-05,1
247335549,247233786,-1.0436453,0.00091044814,-1.0428629,-1.0436484,-1.0442104,-1.9856964,-1.0403982,0.041811943,0.04313469,0.044073105,0.67466354,0.03761959,-0.0019702911,-0.0015544891,-0.0012483597,-1.6460781,-0.0033044815,0.1110915,0.749126,0.13971472,7.198813e-06,6.0618226e-05,1
248339363,248237838,-1.0098282,0.0009626853,-1.0091246,-1.0098301,-1.0103353,-1.8958405,-1.0069133,-0.016763687,-0.01642418,-0.016188622,0.09491348,-0.017829895,-0.10986805,-0.109690666,-0.10955334,-0.5687237,-0.11043835,0.110906154,0.74913704,0.13988914,7.5168746e-06,6.016479e-05,1
249343111,249241896,-1.0479101,0.0010582231,-1.0471498,-1.0479126,-1.0484583,-1.9313753,-1.0447565,-0.07924271,-0.0795393,-0.0797596,-0.24422836,-0.078300476,-0.057056427,-0.05709362,-0.05710888,0.08553219,-0.056936264,0.110819384,0.7491304,0.13998286,7.42542e-06,5.996521e-05,1
250337183,250236000,-1.167034,0.0011141921,-1.1661348,-1.1670392,-1.1676847,-2.0254064,-1.1632929,0.0052289963,0.004419327,0.0038337708,-0.29194736,0.007795334,-0.10642433,-0.10676384,-0.106993675,0.65062046,-0.105345726,0.11131286,0.7490895,0.13952908,7.500598e-06,6.10864e-05,1
251341569,251240050,-1.3162124,0.0010264117,-1.3151748,-1.3162217,-1.3169672,-2.0525186,-1.3118753,-0.04189062,-0.04294777,-0.04370737,-0.27294683,-0.038532734,-0.021240234,-0.022014618,-0.022558212,1.2654924,-0.018749237,0.11209824,0.74902767,0.13880393,7.2824882e-06,6.2882296e-05,1
252345300,252244100,-1.5067089,0.00091170135,-1.505522,-1.5067221,-1.5075742,-2.108181,-1.5017282,-0.18164563,-0.18223119,-0.18265653,-0.13333201,-0.17976284,-0.0631485,-0.06404495,-0.06467247,1.1362228,-0.060272217,0.1128258,0.7489676,0.13813351,8.519359e-06,6.458451e-05,1
253339682,253238208,-1.7130083,0.0007881559,-1.7117394,-1.7130231,-1.7139328,-2.180653,-1.7076699,-0.09848231,-0.09829527,-0.09817189,0.20960283,-0.09903401,0.13441086,0.13355637,0.13295746,1.2050438,0.13712692,0.112329565,0.749028,0.13857093,8.141378e-06,6.3367384e-05,1
254343526,254242259,-1.9352688,0.0007131323,-1.9341062,-1.9352821,-1.9361148,-2.3061032,-1.9303688,0.08126402,0.08188343,0.08231449,0.38012695,0.07933998,-0.16307354,-0.16367435,-0.16410732,0.5996094,-0.16112995,0.11196803,0.74907017,0.13889098,8.309275e-06,6.249271e-05,1
255337554,255236369,-2.179006,0.00066637306,-2.1781445,-2.179016,-2.1796322,-2.476616,-2.1753674,0.17148113,0.17255783,0.173316,0.4800005,0.16810703,-0.09311104,-0.093634605,-0.094005585,0.49393845,-0.09144497,0.112234816,0.7490478,0.13864575,8.50647e-06,6.307955e-05,1
256342717,256240418,-2.4696894,0.0005638025,-2.469265,-2.4696934,-2.4699938,-2.683442,-2.4678953,0.19145393,0.1931181,0.19429111,0.49710274,0.18624401,-0.14686108,-0.14753342,-0.14800167,0.51633835,-0.14473629,0.111573905,0.74911946,0.13923573,9.431444e-06,6.146735e-05,1
257336854,257234527,-2.6823363,0.0005056853,-2.6823318,-2.6823359,-2.6823347,-2.8403888,-2.6823134,0.059064865,0.061847687,0.06381035,0.38080597,0.050279617,-0.01127243,-0.011787415,-0.012142181,0.24939346,-0.00963974,0.11133077,0.74918354,0.13941774,7.302469e-06,6.069016e-05,1
258339661,258238571,-2.9391797,0.00049738423,-2.9396515,-2.9391718,-2.9388275,-3.0678856,-2.941169,0.0676384,0.07072449,0.0729084,0.3908825,0.057876587,-0.020442486,-0.020844936,-0.021117687,0.068517685,-0.019172668,0.11306972,0.7490663,0.13779204,7.4827713e-06,6.447792e-05,1
259343865,259242617,3.0969858,0.00049428566,3.0962365,3.0969987,3.0975437,2.9917986,3.0938265,0.02340889,0.025779724,0.027460098,0.2678032,0.015861511,0.076274574,0.07604182,0.07589114,0.09826851,0.07699847,0.11363872,0.7490464,0.1372419,7.401679e-06,6.561523e-05,1
