timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
246668123,246667143,3670026,3670026,-0.00038810834,-0.00022208242,0.00045408952,-0.0040229666,0.0061407657,-0.0581908,4970,4970,0,0,1,1
247170223,247169169,3670026,3670026,0.00033578358,-0.00041002687,0.00025301625,-0.0025406412,-0.011457895,-0.041765876,4967,4967,0,0,1,1
247672121,247671195,3670026,3670026,-0.0012636111,-0.0002832922,-0.00020649457,-0.00040245662,-0.007679309,-0.026617555,4970,4970,0,0,1,1
248169227,248168250,3670026,3670026,-0.0012251234,0.0006749734,0.00034628686,7.7440316e-05,0.004187577,-0.04310556,4970,4970,0,0,1,1
248671326,248670276,3670026,3670026,-0.00020299666,0.00036255058,-0.00016271166,0.0018665995,0.0027774053,-0.049350817,4970,4970,0,0,1,1
249173292,249172303,3670026,3670026,-0.00025175407,-0.0005021069,-2.0287192e-05,0.0037689914,0.0014246396,-0.05481911,4971,4971,0,0,1,1
249670759,249669359,3670026,3670026,-0.00041491896,0.00062995474,-0.00055925,0.0010994805,0.0023826878,-0.050435323,4972,4972,0,0,1,1
250172277,250171383,3670026,3670026,-0.0033275585,0.00092603476,-0.0011149854,0.00365096,-0.00031299362,-0.060016107,4970,4970,0,0,1,1
250669777,250668438,3670026,3670026,0.00097224716,6.090271e-05,-0.00029509777,0.0041828733,0.004779089,-0.062972285,4971,4971,0,0,1,1
251171424,251170463,3670026,3670026,0.00029201442,0.0007045489,-0.0007113753,0.0035681564,-0.0007231678,-0.063224554,4971,4971,0,0,1,1
251668503,251667517,3670026,3670026,0.00014469128,-0.0003570975,-0.00079494016,0.004000914,-0.006896861,-0.055745658,4971,4971,0,0,1,1
252170452,252169542,3670026,3670026,-0.0004955236,-0.00041941254,-0.0012964422,0.0023923884,-0.005325041,-0.057422232,4971,4971,0,0,1,1
252672656,252671566,3670026,3670026,-0.0003642336,0.00030143233,-0.0011223826,0.0016625947,-0.014215246,-0.056418803,4970,4970,0,0,1,1
253169616,253168621,3670026,3670026,0.0008485905,-0.0007598325,-0.0008653552,0.0017437916,-0.01498161,-0.046892118,4970,4970,0,0,1,1
253671623,253670646,3670026,3670026,0.0010764961,0.0004776414,-0.001024248,0.00030387973,-0.0014894712,-0.04408206,4971,4971,0,0,1,1
254168645,254167701,3670026,3670026,-0.0019521507,0.00042621183,-0.0012133537,0.0004996115,-0.003911641,-0.046569746,4971,4971,0,0,1,1
254670673,254669727,3670026,3670026,-0.00034267842,0.00037003428,-0.0010414665,0.0034231741,0.0034884636,-0.06361689,4971,4971,0,0,1,1
255167767,255166781,3670026,3670026,0.0005384027,-0.00030917773,-0.0012275195,0.0027946436,-0.0020291808,-0.050912537,4970,4970,0,0,1,1
255669737,255668807,3670026,3670026,0.0003018451,-0.0006550638,-0.001579649,0.01897744,-0.008098631,-0.055375542,4971,4971,0,0,1,1
256171791,256170831,3670026,3670026,-0.00036780402,0.001257359,-0.0010853308,0.012427106,-0.0032599736,-0.057296675,4970,4970,0,0,1,1
256673793,256672855,3670026,3670026,0.00026908214,-0.00035486402,-0.0010291445,0.0029395835,0.004106062,-0.05539499,4971,4971,0,0,1,1
257170868,257169908,3670026,3670026,-0.00016637005,0.0006140408,-0.001008432,0.005951594,-0.0009784125,-0.059828397,4969,4969,0,0,1,1
257667930,257666966,3670026,3670026,-0.0012515973,0.0005552867,-0.0012253843,0.0055221063,-0.005936228,-0.048397895,4976,4976,0,0,1,1
258170010,258168983,3670026,3670026,-0.0010170096,0.00038789466,-0.0014706731,0.0040705274,0.0021548895,-0.04757253,4970,4970,0,0,1,1
258671909,258671007,3670026,3670026,0.004281912,0.0011608356,-0.0008766002,0.00081510935,0.0006385998,-0.030861959,4971,4971,0,0,1,1
259168996,259168059,3670026,3670026,-0.0021810208,0.0005596135,-0.0011156437,0.01103555,-0.0065871626,-0.05844838,4964,4964,0,0,1,1
259671005,259670082,3670026,3670026,0.0009039586,0.0012294449,-0.0014714581,0.0050919065,-0.0037799603,-0.04792098,4962,4962,0,0,1,1
260173036,260172104,3670026,3670026,0.0015423984,-0.00044574685,-0.0012075637,0.0063771326,-0.004835153,-0.055646468,4970,4970,0,0,1,1
260670141,260669157,3670026,3670026,0.0020030292,0.0003558329,-0.001307555,0.011628338,-0.00626862,-0.051788144,4971,4971,0,0,1,1
261167165,261166207,3670026,3670026,0.0026252458,0.00097631046,-0.0011700335,0.0071160044,0.00065685576,-0.05684799,4970,4970,0,0,1,1
261669282,261668235,3670026,3670026,0.0016020896,0.00084434997,-0.0012961832,0.010707345,-0.0074879583,-0.05720421,4976,4976,0,0,1,1
262171195,262170251,3670026,3670026,0.0017321063,0.0005007939,-0.00083034864,0.005270867,0.0045024366,-0.052448884,4971,4971,0,0,1,1
262668523,262667301,3670026,3670026,-0.0009511445,0.00012183839,-0.0010315119,0.0010070859,-0.0021714335,-0.048375696,4970,4970,0,0,1,1
263170253,263169330,3670026,3670026,-0.0006219011,0.001059788,-0.0014109063,0.004728424,-0.008567761,-0.043449298,4978,4978,0,0,1,1
263672387,263671343,3670026,3670026,-0.0009805029,0.0007983946,-0.0008589125,0.002640294,-0.008811828,-0.05909897,4970,4970,0,0,1,1
